t,pupil_mm,is_fixation,is_blink,gaze_x,gaze_y
0.0,3.389481536668037,True,False,-0.2950900321939075,-1.0411132336647642
0.016666666666666666,3.6448804921589746,False,False,-1.7837871649097035,-2.1867177032980543
0.03333333333333333,3.394911007582843,False,False,-1.13804908824461,-3.5690677939234114
0.05,3.638131524353773,False,False,-3.0185580838451096,-2.17061320867584
0.06666666666666667,3.488995234984537,True,False,-4.747154700311373,-3.018358697493212
0.08333333333333333,3.6630635335950408,True,False,-5.239605968846288,-1.8206002246901851
0.1,3.26663715289644,True,False,-2.956066069971212,-0.7624889558174253
0.11666666666666667,3.357717745028338,False,False,-4.654908455466446,-0.5053808793305273
0.13333333333333333,3.5659857108908275,True,False,-3.5623638302081053,-2.4959765795233833
0.15,3.556857787050834,True,False,-5.265839656255599,-4.67343453180122
0.16666666666666666,3.510882119082878,False,True,-6.551160002418932,-6.5163441874795325
0.18333333333333332,3.3938985831634687,False,True,-5.512811933156803,-5.807943969805606
0.2,3.547593606331087,True,False,-4.452655752736029,-6.150302478622839
0.21666666666666667,3.6281292719368095,False,False,-1.8303288540879645,-6.240758261481913
0.23333333333333334,3.454774331379247,True,False,-0.9352795794612492,-5.459888488755398
0.25,3.4866702078307235,False,False,0.10759782029048104,-5.681795239021404
0.26666666666666666,3.5456878161799494,False,False,2.0154289457016423,-5.706356033702132
0.2833333333333333,3.6658477789641117,False,False,0.8790158309794269,-5.516672700603203
0.3,3.5588268038756508,True,False,0.6489209311745039,-3.7554112702839273
0.31666666666666665,3.662994194465928,True,False,0.4485243190929471,-3.215669611614173
0.3333333333333333,3.660300221329162,False,False,-0.4750570022779381,-4.629388673801229
0.35,3.4985491341840804,True,False,-0.4946808046157718,-3.7381039409785664
0.36666666666666664,3.243505423991997,True,False,-0.5099638599180938,-2.8762039529761347
0.38333333333333336,3.719809148712266,False,False,-0.5176974180933606,-3.340046798541649
0.4,3.5275629919100524,True,False,-2.3206151564688917,-3.2151947993284065
0.4166666666666667,3.3788287032863793,False,False,-3.46711594480365,-3.888995916869978
0.43333333333333335,3.634966220514057,True,False,-1.8044216205112895,-5.140400495311384
0.45,3.3654990421564026,True,False,-2.842714958521796,-6.7780139413521745
0.4666666666666667,3.629665530239035,False,False,-1.9326747215515856,-8.518880120371602
0.48333333333333334,3.489870918832391,True,False,-2.4471472779758763,-9.588919521384227
0.5,3.470386706648572,False,False,-4.100737080471644,-8.677787519803381
0.5166666666666667,3.5246288686886476,True,False,-4.7829518530291875,-10.936582595739372
0.5333333333333333,3.5712087870230587,True,False,-4.8758680317879355,-7.680758864126291
0.55,3.466344009494814,True,False,-3.041967460899876,-5.398741880157543
0.5666666666666667,3.3902434446374072,True,False,0.025260441356524943,-5.454573544931722
0.5833333333333334,3.4555826178587425,True,False,1.3246310661358693,-2.5532765768011743
0.6,3.4111313643730834,True,False,4.3788745509294875,-1.8182693378130523
0.6166666666666667,3.4862959996785667,True,False,3.9112779751124034,-2.8222658220396566
0.6333333333333333,3.529271203130656,True,False,3.265908205297561,-1.317790867572308
0.65,3.3455328494999215,True,False,3.3557522308113485,-1.1468364572956653
0.6666666666666666,3.462944022455312,False,False,2.7231210139361677,-0.5903039346579783
0.6833333333333333,3.3967892077521196,True,False,2.74367305385948,0.7258638951364152
0.7,3.458083400728494,True,False,1.5823521332204369,0.3431006838118744
0.7166666666666667,3.5856959993062905,True,False,1.7869335729436657,3.6797573340156813
0.7333333333333333,3.5488649201209026,True,False,-1.3276826071094079,3.6828546825467265
0.75,3.472662380862141,True,True,-1.3316264054240814,1.9837362800162062
0.7666666666666667,3.669979797349067,False,False,-2.291705032385031,3.383396091587535
0.7833333333333333,3.50785040481352,False,False,-4.839561930334356,2.406148311981329
0.8,3.7645957865017063,True,False,-4.469183770672539,1.8281793167574718
0.8166666666666667,3.6611974130665024,True,False,-3.493588783130363,1.3655975851430384
0.8333333333333334,3.5285581322158714,True,False,-3.905358866429352,3.097009089219732
0.85,3.264193420029575,True,False,-4.000882900566917,0.26992231432649394
0.8666666666666667,3.336548015756133,True,False,-3.752503684495208,1.0120725179807384
0.8833333333333333,3.3940588585211326,True,False,-2.856187203070677,0.8843518651217682
0.9,3.532661655512542,False,False,-1.0257296685738593,-1.3342602370531487
0.9166666666666666,3.522841102716672,True,False,-2.109570793714095,-0.2818883371293266
0.9333333333333333,3.4222595012038397,True,False,-0.15988397929650922,-0.8328164820484817
0.95,3.3788708436602044,True,False,-2.217797678120001,2.4933019464030766
0.9666666666666667,3.5605131534458994,True,False,-0.981779209153816,1.0240696815068326
0.9833333333333333,3.474605004570222,False,False,-1.3910572666621572,1.2465976388106377
1.0,3.3250630455736188,True,False,-0.4359272332066697,2.88107281057463
1.0166666666666666,3.6036120578557416,True,False,-0.2175989447292518,1.3765836835529284
1.0333333333333334,3.128761501341734,True,False,0.10087828292230999,-0.27541250047629107
1.05,3.758009998778841,True,False,0.16762800410495132,-0.24097315960727986
1.0666666666666667,3.3955897195053137,True,False,0.5438034502312241,0.7492949471517371
1.0833333333333333,3.6210812680734916,False,False,-0.5175256712131397,3.711919070600387
1.1,3.511871183713291,True,False,-1.917960677724749,2.8551595910483396
1.1166666666666667,3.5075450104638963,True,False,-0.7802236728526493,3.618881079855521
1.1333333333333333,3.514506464742424,True,False,-1.5402353124629666,4.582636684362641
1.15,3.655977377960489,True,False,-2.11995665889735,4.101504592844906
1.1666666666666667,3.723927624980105,True,False,-3.4452245617290274,5.660276855317095
1.1833333333333333,3.611979069141504,True,False,-7.9300362520827985,5.8299214641788755
1.2,3.6525056720247555,False,False,-8.478895623382208,5.920426352470724
1.2166666666666666,3.430541068194785,True,False,-7.994707881024504,4.977368024813145
1.2333333333333334,3.339829768607519,True,False,-6.565901960236871,6.894195416376133
1.25,3.5443112377738,True,False,-6.05712132459128,6.139229648834347
1.2666666666666666,3.5696101511188445,True,False,-5.647031979631226,4.842576355027184
1.2833333333333334,3.554739239360232,False,False,-7.058074645951353,5.772580263254502
1.3,3.7838190994461427,True,False,-5.9311458412787745,6.3643092565405075
1.3166666666666667,3.6266719760180757,True,False,-4.621496780759583,6.780621980748642
1.3333333333333333,3.2590699036865445,False,False,-4.854043087337513,6.971246961896915
1.35,3.2874444428914504,True,False,-3.034945785178321,5.998699543451806
1.3666666666666667,3.680753495167407,True,False,-4.908728783241651,4.801135725278814
1.3833333333333333,3.348066203517212,True,False,-5.9487459571536085,5.172022759757188
1.4,3.188542700418796,True,False,-6.109550618922752,5.393039815269153
